srr,srr_alias,srx,paired,spots,spots_with_mate,avgLength,srx_alias,srx_title,srx_design,study_title,sample_alias,lib_layout,lib_name,lib_selection,lib_source,lib_strategy
SRR3536649,GSM2155548_r1,SRX1770376,FALSE,301629835,0,101,GSM2155548,GSM2155548: ARF_ecoli-ZmARF5_Zm_2; Zea mays; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM2155548,,,other,GENOMIC,OTHER
SRR2926911,GSM1925841_r1,SRX1412821,FALSE,1717335,0,100,GSM1925841,GSM1925841: G2like_tnt.At2g01060_col_b; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925841,,,other,GENOMIC,OTHER
SRR2926910,GSM1925840_r1,SRX1412820,FALSE,2734050,0,100,GSM1925840,GSM1925840: G2like_tnt.At2g01060_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925840,,,other,GENOMIC,OTHER
SRR2926909,GSM1925839_r1,SRX1412819,TRUE,2250477,2250477,200,GSM1925839,GSM1925839: G2like_tnt.At1g68670_col_b; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925839,,,other,GENOMIC,OTHER
SRR2926908,GSM1925838_r1,SRX1412818,FALSE,2063078,0,133,GSM1925838,GSM1925838: G2like_tnt.At1g68670_col100_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925838,,,other,GENOMIC,OTHER
SRR2926907,GSM1925837_r1,SRX1412817,TRUE,1942866,1942866,200,GSM1925837,GSM1925837: G2like_tnt.At1g25550_col_b; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925837,,,other,GENOMIC,OTHER
SRR2926906,GSM1925836_r1,SRX1412816,FALSE,2076962,0,133,GSM1925836,GSM1925836: G2like_tnt.At1g25550_col100_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925836,,,other,GENOMIC,OTHER
SRR2926905,GSM1925835_r1,SRX1412815,FALSE,5808938,0,100,GSM1925835,GSM1925835: CPP_tnt.SOL1_col_b; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925835,,,other,GENOMIC,OTHER
SRR2926904,GSM1925834_r1,SRX1412814,FALSE,4930012,0,130,GSM1925834,GSM1925834: CPP_tnt.SOL1_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925834,,,other,GENOMIC,OTHER
SRR2926903,GSM1925833_r1,SRX1412813,TRUE,2362202,2362202,200,GSM1925833,GSM1925833: C2H2_tnt.STZ_col_b; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925833,,,other,GENOMIC,OTHER
SRR2926902,GSM1925832_r1,SRX1412812,FALSE,1320159,0,133,GSM1925832,GSM1925832: C2H2_tnt.STZ_col100_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925832,,,other,GENOMIC,OTHER
SRR2926901,GSM1925831_r1,SRX1412811,FALSE,1294167,0,100,GSM1925831,GSM1925831: C2H2_tnt.IDD5_col_b; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925831,,,other,GENOMIC,OTHER
SRR2926900,GSM1925830_r1,SRX1412810,FALSE,2079628,0,100,GSM1925830,GSM1925830: C2H2_tnt.IDD5_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925830,,,other,GENOMIC,OTHER
SRR2926899,GSM1925829_r1,SRX1412809,FALSE,4954309,0,100,GSM1925829,GSM1925829: C2H2_tnt.At5g66730_col_b; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925829,,,other,GENOMIC,OTHER
SRR2926898,GSM1925828_r1,SRX1412808,FALSE,2846755,0,130,GSM1925828,GSM1925828: C2H2_tnt.At5g66730_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925828,,,other,GENOMIC,OTHER
SRR2926897,GSM1925827_r1,SRX1412807,TRUE,169692238,169692238,100,GSM1925827,GSM1925827: ARF_ecoli.MP_col_v35; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925827,,,other,GENOMIC,OTHER
SRR2926896,GSM1925826_r1,SRX1412806,FALSE,23130507,3130507,20,GSM1925826,GSM1925826: ARF_ecoli.MP_col_v31; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925826,,,other,GENOMIC,OTHER
SRR2926895,GSM1925825_r1,SRX1412805,FALSE,5955231,0,100,GSM1925825,GSM1925825: AP2EREBP_tnt.ERF6_col_b; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925825,,,other,GENOMIC,OTHER
SRR2926894,GSM1925824_r1,SRX1412804,FALSE,3138785,0,130,GSM1925824,GSM1925824: AP2EREBP_tnt.ERF6_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925824,,,other,GENOMIC,OTHER
SRR2926893,GSM1925823_r1,SRX1412803,TRUE,2954185,2954185,200,GSM1925823,GSM1925823: AP2EREBP_tnt.ERF15_col_b; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925823,,,other,GENOMIC,OTHER
SRR2926892,GSM1925822_r1,SRX1412802,FALSE,1456717,0,133,GSM1925822,GSM1925822: AP2EREBP_tnt.ERF15_col100_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925822,,,other,GENOMIC,OTHER
SRR2926891,GSM1925821_r1,SRX1412801,FALSE,15484823,0,100,GSM1925821,GSM1925821: AP2EREBP_tnt.ERF105_col_b; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925821,,,other,GENOMIC,OTHER
SRR2926890,GSM1925820_r1,SRX1412800,FALSE,7777934,0,130,GSM1925820,GSM1925820: AP2EREBP_tnt.ERF105_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925820,,,other,GENOMIC,OTHER
SRR2926889,GSM1925819_r1,SRX1412799,FALSE,1735500,0,100,GSM1925819,GSM1925819: AP2EREBP_tnt.At4g32800_col_b; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925819,,,other,GENOMIC,OTHER
SRR2926888,GSM1925818_r1,SRX1412798,FALSE,1370207,0,133,GSM1925818,GSM1925818: AP2EREBP_tnt.At4g32800_col200_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925818,,,other,GENOMIC,OTHER
SRR2926887,GSM1925817_r1,SRX1412797,FALSE,2367132,0,100,GSM1925817,GSM1925817: AP2EREBP_tnt.At2g33710_col_b; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925817,,,other,GENOMIC,OTHER
SRR2926886,GSM1925816_r1,SRX1412796,FALSE,4351313,0,100,GSM1925816,GSM1925816: AP2EREBP_tnt.At2g33710_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925816,,,other,GENOMIC,OTHER
SRR2926885,GSM1925815_r1,SRX1412795,FALSE,19291198,0,100,GSM1925815,GSM1925815: AP2EREBP_tnt.At1g22810_col_b; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925815,,,other,GENOMIC,OTHER
SRR2926884,GSM1925814_r1,SRX1412794,FALSE,5526744,0,100,GSM1925814,GSM1925814: AP2EREBP_tnt.At1g22810_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925814,,,other,GENOMIC,OTHER
SRR2926883,GSM1925813_r1,SRX1412793,FALSE,2345637,0,130,GSM1925813,GSM1925813: zfGRF_tnt.AT3G42860_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925813,,,other,GENOMIC,OTHER
SRR2926882,GSM1925812_r1,SRX1412792,FALSE,3395260,0,130,GSM1925812,GSM1925812: mTERF_tnt.AT5G23930_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925812,,,other,GENOMIC,OTHER
SRR2926881,GSM1925811_r1,SRX1412791,FALSE,4993237,0,130,GSM1925811,GSM1925811: bZIP_tnt.bZIP69_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925811,,,other,GENOMIC,OTHER
SRR2926880,GSM1925810_r1,SRX1412790,FALSE,2851990,0,100,GSM1925810,GSM1925810: bZIP_tnt.bZIP69_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925810,,,other,GENOMIC,OTHER
SRR2926879,GSM1925809_r1,SRX1412789,FALSE,10373076,0,100,GSM1925809,GSM1925809: bZIP_tnt.bZIP68_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925809,,,other,GENOMIC,OTHER
SRR2926878,GSM1925808_r1,SRX1412788,FALSE,4335438,0,100,GSM1925808,GSM1925808: bZIP_tnt.bZIP53_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925808,,,other,GENOMIC,OTHER
SRR2926877,GSM1925807_r1,SRX1412787,FALSE,7638072,0,100,GSM1925807,GSM1925807: bZIP_tnt.bZIP52_col_v31; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925807,,,other,GENOMIC,OTHER
SRR2926876,GSM1925806_r1,SRX1412786,FALSE,7718635,0,100,GSM1925806,GSM1925806: bZIP_tnt.bZIP52_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925806,,,other,GENOMIC,OTHER
SRR2926875,GSM1925805_r1,SRX1412785,FALSE,9205314,0,100,GSM1925805,GSM1925805: bZIP_tnt.bZIP50_col_v31; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925805,,,other,GENOMIC,OTHER
SRR2926874,GSM1925804_r1,SRX1412784,FALSE,23802820,0,100,GSM1925804,GSM1925804: bZIP_tnt.bZIP50_colamp_v31; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925804,,,other,GENOMIC,OTHER
SRR2926873,GSM1925803_r1,SRX1412783,FALSE,4094102,0,130,GSM1925803,GSM1925803: bZIP_tnt.bZIP48_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925803,,,other,GENOMIC,OTHER
SRR2926872,GSM1925802_r1,SRX1412782,FALSE,4185927,0,100,GSM1925802,GSM1925802: bZIP_tnt.bZIP48_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925802,,,other,GENOMIC,OTHER
SRR2926871,GSM1925801_r1,SRX1412781,FALSE,4200341,0,100,GSM1925801,GSM1925801: bZIP_tnt.bZIP44_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925801,,,other,GENOMIC,OTHER
SRR2926870,GSM1925800_r1,SRX1412780,FALSE,3681610,0,130,GSM1925800,GSM1925800: bZIP_tnt.bZIP43_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925800,,,other,GENOMIC,OTHER
SRR2926869,GSM1925799_r1,SRX1412779,FALSE,3043239,0,130,GSM1925799,GSM1925799: bZIP_tnt.bZIP42_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925799,,,other,GENOMIC,OTHER
SRR2926868,GSM1925798_r1,SRX1412778,FALSE,2361692,0,100,GSM1925798,GSM1925798: bZIP_tnt.bZIP42_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925798,,,other,GENOMIC,OTHER
SRR2926867,GSM1925797_r1,SRX1412777,FALSE,7604380,0,130,GSM1925797,GSM1925797: bZIP_tnt.bZIP3_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925797,,,other,GENOMIC,OTHER
SRR2926866,GSM1925796_r1,SRX1412776,FALSE,4075939,0,100,GSM1925796,GSM1925796: bZIP_tnt.bZIP28_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925796,,,other,GENOMIC,OTHER
SRR2926865,GSM1925795_r1,SRX1412775,FALSE,12136450,0,100,GSM1925795,GSM1925795: bZIP_tnt.bZIP18_col_v31; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925795,,,other,GENOMIC,OTHER
SRR2926864,GSM1925794_r1,SRX1412774,FALSE,3961178,0,100,GSM1925794,GSM1925794: bZIP_tnt.bZIP18_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925794,,,other,GENOMIC,OTHER
SRR2926863,GSM1925793_r1,SRX1412773,FALSE,5372532,0,100,GSM1925793,GSM1925793: bZIP_tnt.bZIP16_col_v3a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925793,,,other,GENOMIC,OTHER
SRR2926862,GSM1925792_r1,SRX1412772,FALSE,2718132,0,100,GSM1925792,GSM1925792: bZIP_tnt.bZIP16_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925792,,,other,GENOMIC,OTHER
SRR2926861,GSM1925791_r1,SRX1412771,FALSE,10684363,0,100,GSM1925791,GSM1925791: bZIP_tnt.VIP1_col_v3a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925791,,,other,GENOMIC,OTHER
SRR2926860,GSM1925790_r1,SRX1412770,FALSE,5224653,0,100,GSM1925790,GSM1925790: bZIP_tnt.VIP1_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925790,,,other,GENOMIC,OTHER
SRR2926859,GSM1925789_r1,SRX1412769,FALSE,12378496,0,100,GSM1925789,GSM1925789: bZIP_tnt.TGA9_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925789,,,other,GENOMIC,OTHER
SRR2926858,GSM1925788_r1,SRX1412768,FALSE,4456091,0,100,GSM1925788,GSM1925788: bZIP_tnt.TGA9_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925788,,,other,GENOMIC,OTHER
SRR2926857,GSM1925787_r1,SRX1412767,FALSE,8268040,0,130,GSM1925787,GSM1925787: bZIP_tnt.TGA6_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925787,,,other,GENOMIC,OTHER
SRR2926856,GSM1925786_r1,SRX1412766,FALSE,11683807,0,100,GSM1925786,GSM1925786: bZIP_tnt.TGA6_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925786,,,other,GENOMIC,OTHER
SRR2926855,GSM1925785_r1,SRX1412765,TRUE,5319856,5319856,200,GSM1925785,GSM1925785: bZIP_tnt.TGA5_col_v3a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925785,,,other,GENOMIC,OTHER
SRR2926854,GSM1925784_r1,SRX1412764,FALSE,1070170,0,100,GSM1925784,GSM1925784: bZIP_tnt.TGA4_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925784,,,other,GENOMIC,OTHER
SRR2926853,GSM1925783_r1,SRX1412763,FALSE,9420220,0,100,GSM1925783,GSM1925783: bZIP_tnt.TGA4_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925783,,,other,GENOMIC,OTHER
SRR2926852,GSM1925782_r1,SRX1412762,FALSE,8832478,0,100,GSM1925782,GSM1925782: bZIP_tnt.TGA3_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925782,,,other,GENOMIC,OTHER
SRR2926851,GSM1925781_r1,SRX1412761,FALSE,18926964,0,100,GSM1925781,GSM1925781: bZIP_tnt.TGA2_colamp_v31; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925781,,,other,GENOMIC,OTHER
SRR2926850,GSM1925780_r1,SRX1412760,FALSE,160918,0,130,GSM1925780,GSM1925780: bZIP_tnt.TGA10_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925780,,,other,GENOMIC,OTHER
SRR2926849,GSM1925779_r1,SRX1412759,FALSE,3789161,0,100,GSM1925779,GSM1925779: bZIP_tnt.TGA10_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925779,,,other,GENOMIC,OTHER
SRR2926848,GSM1925778_r1,SRX1412758,FALSE,5745402,0,100,GSM1925778,GSM1925778: bZIP_tnt.TGA1_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925778,,,other,GENOMIC,OTHER
SRR2926847,GSM1925777_r1,SRX1412757,TRUE,12904303,12904303,200,GSM1925777,GSM1925777: bZIP_tnt.HY5_colamp_v3a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925777,,,other,GENOMIC,OTHER
SRR2926846,GSM1925776_r1,SRX1412756,FALSE,6352901,0,100,GSM1925776,GSM1925776: bZIP_tnt.GBF6_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925776,,,other,GENOMIC,OTHER
SRR2926845,GSM1925775_r1,SRX1412755,FALSE,5472701,0,100,GSM1925775,GSM1925775: bZIP_tnt.GBF5_col_v3a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925775,,,other,GENOMIC,OTHER
SRR2926844,GSM1925774_r1,SRX1412754,FALSE,4063862,0,100,GSM1925774,GSM1925774: bZIP_tnt.GBF5_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925774,,,other,GENOMIC,OTHER
SRR2926843,GSM1925773_r1,SRX1412753,FALSE,1801461,0,100,GSM1925773,GSM1925773: bZIP_tnt.AREB3_col_v31; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925773,,,other,GENOMIC,OTHER
SRR2926842,GSM1925772_r1,SRX1412752,FALSE,4136575,0,100,GSM1925772,GSM1925772: bZIP_tnt.AREB3_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925772,,,other,GENOMIC,OTHER
SRR2926841,GSM1925771_r1,SRX1412751,FALSE,11752793,0,100,GSM1925771,GSM1925771: bZIP_tnt.ABI5_col_v3h; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925771,,,other,GENOMIC,OTHER
SRR2926840,GSM1925770_r1,SRX1412750,FALSE,15559607,0,200,GSM1925770,GSM1925770: bZIP_tnt.ABI5_colamp_v3b; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925770,,,other,GENOMIC,OTHER
SRR2926839,GSM1925769_r1,SRX1412749,FALSE,5354183,0,100,GSM1925769,GSM1925769: bZIP_tnt.ABF2_col_v3a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925769,,,other,GENOMIC,OTHER
SRR2926838,GSM1925768_r1,SRX1412748,FALSE,1039566,0,100,GSM1925768,GSM1925768: bHLH_tnt.bHLH80_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925768,,,other,GENOMIC,OTHER
SRR2926837,GSM1925767_r1,SRX1412747,FALSE,7109703,0,100,GSM1925767,GSM1925767: bHLH_tnt.bHLH80_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925767,,,other,GENOMIC,OTHER
SRR2926836,GSM1925766_r1,SRX1412746,FALSE,2160500,0,100,GSM1925766,GSM1925766: bHLH_tnt.bHLH77_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925766,,,other,GENOMIC,OTHER
SRR2926835,GSM1925765_r1,SRX1412745,FALSE,1446783,0,100,GSM1925765,GSM1925765: bHLH_tnt.bHLH74_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925765,,,other,GENOMIC,OTHER
SRR2926834,GSM1925764_r1,SRX1412744,FALSE,3179297,0,100,GSM1925764,GSM1925764: bHLH_tnt.bHLH74_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925764,,,other,GENOMIC,OTHER
SRR2926833,GSM1925763_r1,SRX1412743,FALSE,219986,0,100,GSM1925763,GSM1925763: bHLH_tnt.bHLH69_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925763,,,other,GENOMIC,OTHER
SRR2926832,GSM1925762_r1,SRX1412742,FALSE,1450184,0,100,GSM1925762,GSM1925762: bHLH_tnt.bHLH64_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925762,,,other,GENOMIC,OTHER
SRR2926831,GSM1925761_r1,SRX1412741,FALSE,5654631,0,100,GSM1925761,GSM1925761: bHLH_tnt.bHLH34_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925761,,,other,GENOMIC,OTHER
SRR2926830,GSM1925760_r1,SRX1412740,FALSE,3357533,0,130,GSM1925760,GSM1925760: bHLH_tnt.bHLH28_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925760,,,other,GENOMIC,OTHER
SRR2926829,GSM1925759_r1,SRX1412739,FALSE,1847779,0,100,GSM1925759,GSM1925759: bHLH_tnt.bHLH18_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925759,,,other,GENOMIC,OTHER
SRR2926828,GSM1925758_r1,SRX1412738,FALSE,1202149,0,100,GSM1925758,GSM1925758: bHLH_tnt.bHLH157_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925758,,,other,GENOMIC,OTHER
SRR2926827,GSM1925757_r1,SRX1412737,FALSE,916735,0,100,GSM1925757,GSM1925757: bHLH_tnt.bHLH130_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925757,,,other,GENOMIC,OTHER
SRR2926826,GSM1925756_r1,SRX1412736,FALSE,8479755,0,100,GSM1925756,GSM1925756: bHLH_tnt.bHLH122_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925756,,,other,GENOMIC,OTHER
SRR2926825,GSM1925755_r1,SRX1412735,FALSE,1172659,0,133,GSM1925755,GSM1925755: bHLH_tnt.bHLH122_col100_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925755,,,other,GENOMIC,OTHER
SRR2926824,GSM1925754_r1,SRX1412734,FALSE,1483291,0,100,GSM1925754,GSM1925754: bHLH_tnt.bHLH104_col_b; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925754,,,other,GENOMIC,OTHER
SRR2926823,GSM1925753_r1,SRX1412733,FALSE,1028401,0,100,GSM1925753,GSM1925753: bHLH_tnt.bHLH10_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925753,,,other,GENOMIC,OTHER
SRR2926822,GSM1925752_r1,SRX1412732,FALSE,4068476,0,100,GSM1925752,GSM1925752: bHLH_tnt.bHLH10_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925752,,,other,GENOMIC,OTHER
SRR2926821,GSM1925751_r1,SRX1412731,FALSE,1530684,0,100,GSM1925751,GSM1925751: bHLH_tnt.PIF7_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925751,,,other,GENOMIC,OTHER
SRR2926820,GSM1925750_r1,SRX1412730,FALSE,640733,0,100,GSM1925750,GSM1925750: bHLH_tnt.BIM3_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925750,,,other,GENOMIC,OTHER
SRR2926819,GSM1925749_r1,SRX1412729,TRUE,15119990,15119990,200,GSM1925749,GSM1925749: bHLH_tnt.BIM2_col_v3b; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925749,,,other,GENOMIC,OTHER
