srr,srr_alias,srx,paired,spots,spots_with_mate,avgLength,srx_alias,srx_title,srx_design,study_title,sample_alias,lib_layout,lib_name,lib_selection,lib_source,lib_strategy
ERR3791833,E-MTAB-8633:CML103_8DAS_shoot_MN04021_R,ERX3793937,TRUE,16394236,16394236,152,E-MTAB-8633:MN04021_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448397,,MN04021_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791832,E-MTAB-8633:B97_8DAS_shoot_MN03022_R,ERX3793936,TRUE,37857144,37857144,152,E-MTAB-8633:MN03022_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448396,,MN03022_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791831,E-MTAB-8633:B97_8DAS_shoot_MN03021_R,ERX3793935,TRUE,17396709,17396709,152,E-MTAB-8633:MN03021_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448395,,MN03021_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791830,E-MTAB-8633:Tzi8_8DAS_shoot_MN27022_R,ERX3793934,TRUE,22188581,22188581,151,E-MTAB-8633:MN27022_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448394,,MN27022_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791829,E-MTAB-8633:Tzi8_8DAS_shoot_MN27021_R,ERX3793933,TRUE,26567928,26567928,151,E-MTAB-8633:MN27021_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448393,,MN27021_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791828,E-MTAB-8633:Tx303_8DAS_shoot_MN26022_R,ERX3793932,TRUE,21219112,21219112,151,E-MTAB-8633:MN26022_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448392,,MN26022_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791827,E-MTAB-8633:Tx303_8DAS_shoot_MN26021_R,ERX3793931,TRUE,15301923,15301923,151,E-MTAB-8633:MN26021_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448391,,MN26021_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791826,E-MTAB-8633:P39_8DAS_shoot_MN25022_R,ERX3793930,TRUE,24935125,24935125,151,E-MTAB-8633:MN25022_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448390,,MN25022_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791825,E-MTAB-8633:P39_8DAS_shoot_MN25021_R,ERX3793929,TRUE,23957959,23957959,151,E-MTAB-8633:MN25021_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448389,,MN25021_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791824,E-MTAB-8633:Oh7b_8DAS_shoot_MN24022_R,ERX3793928,TRUE,27251037,27251037,151,E-MTAB-8633:MN24022_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448388,,MN24022_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791823,E-MTAB-8633:Oh7b_8DAS_shoot_MN24021_R,ERX3793927,TRUE,29225720,29225720,151,E-MTAB-8633:MN24021_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448387,,MN24021_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791822,E-MTAB-8633:Oh43_8DAS_shoot_MN23022_R,ERX3793926,TRUE,19710770,19710770,151,E-MTAB-8633:MN23022_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448386,,MN23022_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791821,E-MTAB-8633:Oh43_8DAS_shoot_MN23021_R,ERX3793925,TRUE,20739815,20739815,151,E-MTAB-8633:MN23021_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448385,,MN23021_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791820,E-MTAB-8633:NC358_8DAS_shoot_MN22022_R,ERX3793924,TRUE,26195884,26195884,151,E-MTAB-8633:MN22022_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448384,,MN22022_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791819,E-MTAB-8633:NC358_8DAS_shoot_MN22021_R,ERX3793923,TRUE,25436184,25436184,151,E-MTAB-8633:MN22021_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448383,,MN22021_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791818,E-MTAB-8633:NC350_8DAS_shoot_MN21022_R,ERX3793922,TRUE,50986677,50986677,152,E-MTAB-8633:MN21022_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448382,,MN21022_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791817,E-MTAB-8633:NC350_8DAS_shoot_MN21021_R,ERX3793921,TRUE,40197061,40197061,152,E-MTAB-8633:MN21021_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448381,,MN21021_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791816,E-MTAB-8633:Ms71_8DAS_shoot_MN20022_R,ERX3793920,TRUE,40599660,40599660,152,E-MTAB-8633:MN20022_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448380,,MN20022_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791815,E-MTAB-8633:Ms71_8DAS_shoot_MN20021_R,ERX3793919,TRUE,27286593,27286593,152,E-MTAB-8633:MN20021_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448379,,MN20021_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791814,E-MTAB-8633:Mo18w_8DAS_shoot_MN19022_R,ERX3793918,TRUE,29313307,29313307,152,E-MTAB-8633:MN19022_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448378,,MN19022_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791813,E-MTAB-8633:Mo18w_8DAS_shoot_MN19021_R,ERX3793917,TRUE,28161129,28161129,151,E-MTAB-8633:MN19021_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448377,,MN19021_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791812,E-MTAB-8633:M37W_8DAS_shoot_MN18022_R,ERX3793916,TRUE,24272483,24272483,151,E-MTAB-8633:MN18022_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448376,,MN18022_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791811,E-MTAB-8633:M37W_8DAS_shoot_MN18021_R,ERX3793915,TRUE,28462078,28462078,152,E-MTAB-8633:MN18021_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448375,,MN18021_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791810,E-MTAB-8633:M162W_8DAS_shoot_MN17022_R,ERX3793914,TRUE,43185276,43185276,152,E-MTAB-8633:MN17022_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448374,,MN17022_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791809,E-MTAB-8633:M162W_8DAS_shoot_MN17021_R,ERX3793913,TRUE,39341583,39341583,152,E-MTAB-8633:MN17021_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448373,,MN17021_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791808,E-MTAB-8633:Ky21_8DAS_shoot_MN16022_R,ERX3793912,TRUE,29884776,29884776,152,E-MTAB-8633:MN16022_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448372,,MN16022_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791807,E-MTAB-8633:Ky21_8DAS_shoot_MN16021_R,ERX3793911,TRUE,36074779,36074779,152,E-MTAB-8633:MN16021_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448371,,MN16021_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791806,E-MTAB-8633:Ki3_8DAS_shoot_MN15022_R,ERX3793910,TRUE,24885288,24885288,152,E-MTAB-8633:MN15022_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448370,,MN15022_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791805,E-MTAB-8633:Ki3_8DAS_shoot_MN15021_R,ERX3793909,TRUE,31587781,31587781,152,E-MTAB-8633:MN15021_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448369,,MN15021_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791804,E-MTAB-8633:Ki11_8DAS_shoot_MN14021_R,ERX3793908,TRUE,23853860,23853860,152,E-MTAB-8633:MN14021_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448368,,MN14021_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791803,E-MTAB-8633:IL14H_8DAS_shoot_MN13022_R,ERX3793907,TRUE,33127732,33127732,152,E-MTAB-8633:MN13022_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448367,,MN13022_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
